Senator Name,Decision,Bill
NY Kirsten E. Gillibrand,Nay,47
SC Lindsey Graham,Yea,47
IA Chuck Grassley,Yea,47
CA Kamala D. Harris,Nay,47
NH Margaret Wood Hassan,Yea,47
MO Josh Hawley,Yea,47
NM Martin Heinrich,Yea,47
HI Mazie K. Hirono,Yea,47
ND John Hoeven,Yea,47
MS Cindy Hyde-Smith,Yea,47
OK James M. Inhofe,Yea,47
WI Ron Johnson,Yea,47
AL Doug Jones,Yea,47
VA Tim Kaine,Yea,47
LA John Kennedy,Nay,47
ME Angus S. King Jr.,Yea,47
MN Amy Klobuchar,Yea,47
OK James Lankford,Yea,47
VT Patrick J. Leahy,Nay,47
UT Mike Lee,Nay,47
GA Johnny Isakson,Yea,47
WV Joe Manchin III,Yea,47
MA Edward J. Markey,Nay,47
KY Mitch McConnell,Yea,47
AZ Martha McSally,Yea,47
NJ Robert Menendez,Yea,47
OR Jeff Merkley,Nay,47
KS Jerry Moran,Yea,47
AK Lisa Murkowski,Yea,47
CT Christopher Murphy,Yea,47
WA Patty Murray,Yea,47
KY Rand Paul,Nay,47
GA David Perdue,Yea,47
MI Gary C. Peters,Yea,47
OH Rob Portman,Yea,47
RI Jack Reed,Yea,47
ID James E. Risch,Yea,47
KS Pat Roberts,Yea,47
UT Mitt Romney,Yea,47
NV Jacky Rosen,Yea,47
SD Mike Rounds,Yea,47
FL Marco Rubio,Yea,47
VT Bernard Sanders,Nay,47
NE Ben Sasse,Yea,47
HI Brian Schatz,Yea,47
NY Charles E. Schumer,Yea,47
FL Rick Scott,Yea,47
SC Tim Scott,Yea,47
NH Jeanne Shaheen,Yea,47
AL Richard C. Shelby,Yea,47
AZ Kyrsten Sinema,Yea,47
MN Tina Smith,Yea,47
MI Debbie Stabenow,Yea,47
AK Dan Sullivan,Yea,47
MT Jon Tester,Yea,47
SD John Thune,Yea,47
NC Thom Tillis,Yea,47
PA Patrick J. Toomey,Yea,47
NM Tom Udall,Yea,47
MD Chris Van Hollen,Yea,47
VA Mark R. Warner,Yea,47
MA Elizabeth Warren,Nay,47
RI Sheldon Whitehouse,Yea,47
MS Roger F. Wicker,Yea,47
OR Ron Wyden,Nay,47
IN Todd Young,Yea,47
TN Lamar Alexander,Yea,48
WI Tammy Baldwin,Yea,48
WY John Barrasso,Yea,48
CO Michael F. Bennet,Yea,48
TN Marsha Blackburn,Yea,48
CT Richard Blumenthal,Yea,48
MO Roy Blunt,Yea,48
NJ Cory A. Booker,Nay,48
AR John Boozman,Yea,48
IN Mike Braun,Yea,48
OH Sherrod Brown,Nay,48
NC Richard Burr,Yea,48
WA Maria Cantwell,Yea,48
WV Shelley Moore Capito,Yea,48
MD Benjamin L. Cardin,Yea,48
DE Thomas R. Carper,Yea,48
PA Robert P. Casey Jr.,Yea,48
LA Bill Cassidy,Yea,48
ME Susan M. Collins,Yea,48
DE Christopher A. Coons,Yea,48
TX John Cornyn,Yea,48
NV Catherine Cortez Masto,Yea,48
AR Tom Cotton,Yea,48
ND Kevin Cramer,Yea,48
ID Mike Crapo,Yea,48
TX Ted Cruz,Yea,48
MT Steve Daines,Yea,48
IL Tammy Duckworth,Yea,48
IL Richard J. Durbin,Yea,48
WY Michael B. Enzi,Yea,48
IA Joni Ernst,Yea,48
CA Dianne Feinstein,Yea,48
NE Deb Fischer,Yea,48
CO Cory Gardner,Yea,48
NY Kirsten E. Gillibrand,Nay,48
SC Lindsey Graham,Yea,48
IA Chuck Grassley,Yea,48
CA Kamala D. Harris,Nay,48
NH Margaret Wood Hassan,Yea,48
MO Josh Hawley,Yea,48
NM Martin Heinrich,Yea,48
HI Mazie K. Hirono,Yea,48
ND John Hoeven,Yea,48
MS Cindy Hyde-Smith,Yea,48
OK James M. Inhofe,Yea,48
WI Ron Johnson,Yea,48
AL Doug Jones,Yea,48
VA Tim Kaine,Yea,48
LA John Kennedy,Nay,48
ME Angus S. King Jr.,Yea,48
MN Amy Klobuchar,Yea,48
OK James Lankford,Yea,48
VT Patrick J. Leahy,Yea,48
UT Mike Lee,Nay,48
GA Johnny Isakson,Yea,48
WV Joe Manchin III,Yea,48
MA Edward J. Markey,Nay,48
KY Mitch McConnell,Yea,48
AZ Martha McSally,Yea,48
NJ Robert Menendez,Yea,48
OR Jeff Merkley,Nay,48
KS Jerry Moran,Yea,48
AK Lisa Murkowski,Yea,48
CT Christopher Murphy,Yea,48
WA Patty Murray,Yea,48
KY Rand Paul,Nay,48
GA David Perdue,Yea,48
MI Gary C. Peters,Yea,48
OH Rob Portman,Yea,48
RI Jack Reed,Yea,48
ID James E. Risch,Yea,48
KS Pat Roberts,Yea,48
UT Mitt Romney,Nay,48
NV Jacky Rosen,Yea,48
SD Mike Rounds,Yea,48
FL Marco Rubio,Yea,48
VT Bernard Sanders,Nay,48
NE Ben Sasse,Yea,48
HI Brian Schatz,Yea,48
NY Charles E. Schumer,Yea,48
FL Rick Scott,Yea,48
SC Tim Scott,Yea,48
NH Jeanne Shaheen,Yea,48
AL Richard C. Shelby,Yea,48
AZ Kyrsten Sinema,Yea,48
MN Tina Smith,Yea,48
MI Debbie Stabenow,Yea,48
AK Dan Sullivan,Yea,48
MT Jon Tester,Yea,48
SD John Thune,Yea,48
NC Thom Tillis,Yea,48
PA Patrick J. Toomey,Yea,48
NM Tom Udall,Yea,48
MD Chris Van Hollen,Nay,48
VA Mark R. Warner,Yea,48
MA Elizabeth Warren,Nay,48
RI Sheldon Whitehouse,Yea,48
MS Roger F. Wicker,Yea,48
OR Ron Wyden,Nay,48
IN Todd Young,Yea,48
TN Lamar Alexander,Yea,49
WI Tammy Baldwin,Yea,49
WY John Barrasso,Yea,49
CO Michael F. Bennet,Yea,49
TN Marsha Blackburn,Yea,49
CT Richard Blumenthal,Yea,49
MO Roy Blunt,Yea,49
NJ Cory A. Booker,Nay,49
AR John Boozman,Yea,49
IN Mike Braun,Nay,49
OH Sherrod Brown,Yea,49
NC Richard Burr,Yea,49
WA Maria Cantwell,Yea,49
WV Shelley Moore Capito,Yea,49
MD Benjamin L. Cardin,Yea,49
DE Thomas R. Carper,Yea,49
PA Robert P. Casey Jr.,Yea,49
LA Bill Cassidy,Yea,49
ME Susan M. Collins,Yea,49
DE Christopher A. Coons,Yea,49
TX John Cornyn,Yea,49
NV Catherine Cortez Masto,Yea,49
AR Tom Cotton,Yea,49
ND Kevin Cramer,Yea,49
ID Mike Crapo,Yea,49
TX Ted Cruz,Yea,49
MT Steve Daines,Yea,49
IL Tammy Duckworth,Yea,49
IL Richard J. Durbin,Yea,49
WY Michael B. Enzi,Yea,49
IA Joni Ernst,Yea,49
CA Dianne Feinstein,Yea,49
NE Deb Fischer,Yea,49
CO Cory Gardner,Yea,49
NY Kirsten E. Gillibrand,Nay,49
SC Lindsey Graham,Yea,49
IA Chuck Grassley,Yea,49
CA Kamala D. Harris,Nay,49
NH Margaret Wood Hassan,Yea,49
MO Josh Hawley,Yea,49
NM Martin Heinrich,Yea,49
HI Mazie K. Hirono,Yea,49
ND John Hoeven,Yea,49
MS Cindy Hyde-Smith,Yea,49
OK James M. Inhofe,Yea,49
WI Ron Johnson,Yea,49
AL Doug Jones,Yea,49
VA Tim Kaine,Yea,49
LA John Kennedy,Nay,49
ME Angus S. King Jr.,Yea,49
MN Amy Klobuchar,Yea,49
OK James Lankford,Yea,49
VT Patrick J. Leahy,Yea,49
UT Mike Lee,Nay,49
GA Johnny Isakson,Yea,49
WV Joe Manchin III,Yea,49
MA Edward J. Markey,Nay,49
KY Mitch McConnell,Yea,49
AZ Martha McSally,Yea,49
NJ Robert Menendez,Yea,49
OR Jeff Merkley,Nay,49
KS Jerry Moran,Yea,49
AK Lisa Murkowski,Yea,49
CT Christopher Murphy,Yea,49
WA Patty Murray,Yea,49
KY Rand Paul,Nay,49
GA David Perdue,Yea,49
MI Gary C. Peters,Yea,49
OH Rob Portman,Yea,49
RI Jack Reed,Yea,49
ID James E. Risch,Yea,49
KS Pat Roberts,Yea,49
UT Mitt Romney,Yea,49
NV Jacky Rosen,Yea,49
SD Mike Rounds,Yea,49
FL Marco Rubio,Yea,49
VT Bernard Sanders,Nay,49
NE Ben Sasse,Yea,49
HI Brian Schatz,Yea,49
NY Charles E. Schumer,Yea,49
FL Rick Scott,Yea,49
SC Tim Scott,Yea,49
NH Jeanne Shaheen,Yea,49
AL Richard C. Shelby,Yea,49
AZ Kyrsten Sinema,Yea,49
MN Tina Smith,Yea,49
MI Debbie Stabenow,Yea,49
AK Dan Sullivan,Yea,49
MT Jon Tester,Yea,49
SD John Thune,Yea,49
NC Thom Tillis,Yea,49
PA Patrick J. Toomey,Yea,49
NM Tom Udall,Yea,49
MD Chris Van Hollen,Yea,49
VA Mark R. Warner,Yea,49
MA Elizabeth Warren,Nay,49
RI Sheldon Whitehouse,Yea,49
MS Roger F. Wicker,Yea,49
OR Ron Wyden,Nay,49
IN Todd Young,Yea,49
TN Lamar Alexander,Yea,50
WI Tammy Baldwin,Yea,50
WY John Barrasso,Yea,50
CO Michael F. Bennet,Yea,50
TN Marsha Blackburn,Yea,50
CT Richard Blumenthal,Yea,50
MO Roy Blunt,Yea,50
NJ Cory A. Booker,Nay,50
AR John Boozman,Yea,50
IN Mike Braun,Yea,50
OH Sherrod Brown,Yea,50
NC Richard Burr,Yea,50
WA Maria Cantwell,Yea,50
WV Shelley Moore Capito,Yea,50
MD Benjamin L. Cardin,Yea,50
DE Thomas R. Carper,Yea,50
PA Robert P. Casey Jr.,Yea,50
LA Bill Cassidy,Yea,50
ME Susan M. Collins,Yea,50
DE Christopher A. Coons,Yea,50
TX John Cornyn,Yea,50
NV Catherine Cortez Masto,Yea,50
AR Tom Cotton,Yea,50
ND Kevin Cramer,Yea,50
ID Mike Crapo,Yea,50
TX Ted Cruz,Yea,50
MT Steve Daines,Yea,50
IL Tammy Duckworth,Yea,50
IL Richard J. Durbin,Yea,50
WY Michael B. Enzi,Yea,50
IA Joni Ernst,Yea,50
CA Dianne Feinstein,Yea,50
NE Deb Fischer,Yea,50
CO Cory Gardner,Yea,50
NY Kirsten E. Gillibrand,Nay,50
SC Lindsey Graham,Yea,50
IA Chuck Grassley,Yea,50
CA Kamala D. Harris,Nay,50
NH Margaret Wood Hassan,Yea,50
MO Josh Hawley,Yea,50
NM Martin Heinrich,Yea,50
HI Mazie K. Hirono,Yea,50
ND John Hoeven,Yea,50
MS Cindy Hyde-Smith,Yea,50
OK James M. Inhofe,Yea,50
WI Ron Johnson,Yea,50
AL Doug Jones,Yea,50
VA Tim Kaine,Yea,50
LA John Kennedy,Nay,50
ME Angus S. King Jr.,Yea,50
MN Amy Klobuchar,Yea,50
OK James Lankford,Yea,50
VT Patrick J. Leahy,Yea,50
UT Mike Lee,Nay,50
GA Johnny Isakson,Yea,50
WV Joe Manchin III,Yea,50
MA Edward J. Markey,Nay,50
KY Mitch McConnell,Yea,50
AZ Martha McSally,Yea,50
NJ Robert Menendez,Yea,50
OR Jeff Merkley,Nay,50
KS Jerry Moran,Yea,50
AK Lisa Murkowski,Yea,50
CT Christopher Murphy,Yea,50
WA Patty Murray,Yea,50
KY Rand Paul,Nay,50
GA David Perdue,Yea,50
MI Gary C. Peters,Yea,50
OH Rob Portman,Yea,50
RI Jack Reed,Yea,50
ID James E. Risch,Yea,50
KS Pat Roberts,Yea,50
UT Mitt Romney,Nay,50
NV Jacky Rosen,Yea,50
SD Mike Rounds,Yea,50
FL Marco Rubio,Yea,50
VT Bernard Sanders,Nay,50
NE Ben Sasse,Yea,50
HI Brian Schatz,Yea,50
NY Charles E. Schumer,Yea,50
FL Rick Scott,Yea,50
SC Tim Scott,Yea,50
NH Jeanne Shaheen,Yea,50
AL Richard C. Shelby,Yea,50
AZ Kyrsten Sinema,Yea,50
MN Tina Smith,Yea,50
MI Debbie Stabenow,Yea,50
AK Dan Sullivan,Yea,50
MT Jon Tester,Yea,50
SD John Thune,Yea,50
NC Thom Tillis,Yea,50
PA Patrick J. Toomey,Yea,50
NM Tom Udall,Yea,50
MD Chris Van Hollen,Nay,50
VA Mark R. Warner,Yea,50
MA Elizabeth Warren,Nay,50
RI Sheldon Whitehouse,Yea,50
MS Roger F. Wicker,Yea,50
OR Ron Wyden,Nay,50
IN Todd Young,Yea,50
TN Lamar Alexander,Nay,51
WI Tammy Baldwin,Yea,51
WY John Barrasso,Nay,51
CO Michael F. Bennet,Nay,51
TN Marsha Blackburn,Nay,51
CT Richard Blumenthal,Yea,51
MO Roy Blunt,Nay,51
NJ Cory A. Booker,Yea,51
AR John Boozman,Nay,51
IN Mike Braun,Nay,51
OH Sherrod Brown,Nay,51
NC Richard Burr,Nay,51
WA Maria Cantwell,Yea,51
WV Shelley Moore Capito,Nay,51
MD Benjamin L. Cardin,Yea,51
DE Thomas R. Carper,Nay,51
PA Robert P. Casey Jr.,Yea,51
LA Bill Cassidy,Nay,51
ME Susan M. Collins,Nay,51
DE Christopher A. Coons,Nay,51
TX John Cornyn,Nay,51
NV Catherine Cortez Masto,Nay,51
AR Tom Cotton,Nay,51
ND Kevin Cramer,Nay,51
ID Mike Crapo,Nay,51
TX Ted Cruz,Nay,51
MT Steve Daines,Nay,51
IL Tammy Duckworth,Nay,51
IL Richard J. Durbin,Yea,51
WY Michael B. Enzi,Nay,51
IA Joni Ernst,Nay,51
CA Dianne Feinstein,Nay,51
NE Deb Fischer,Nay,51
CO Cory Gardner,Nay,51
NY Kirsten E. Gillibrand,Yea,51
SC Lindsey Graham,Nay,51
IA Chuck Grassley,Nay,51
CA Kamala D. Harris,Nay,51
NH Margaret Wood Hassan,Nay,51
MO Josh Hawley,Nay,51
NM Martin Heinrich,Nay,51
HI Mazie K. Hirono,Yea,51
ND John Hoeven,Nay,51
MS Cindy Hyde-Smith,Nay,51
OK James M. Inhofe,Nay,51
WI Ron Johnson,Nay,51
AL Doug Jones,Nay,51
VA Tim Kaine,Nay,51
LA John Kennedy,Nay,51
ME Angus S. King Jr.,Nay,51
MN Amy Klobuchar,Yea,51
OK James Lankford,Nay,51
VT Patrick J. Leahy,Yea,51
UT Mike Lee,Nay,51
GA Johnny Isakson,Nay,51
WV Joe Manchin III,Nay,51
MA Edward J. Markey,Yea,51
KY Mitch McConnell,Nay,51
AZ Martha McSally,Nay,51
NJ Robert Menendez,Nay,51
OR Jeff Merkley,Yea,51
KS Jerry Moran,Nay,51
AK Lisa Murkowski,Nay,51
CT Christopher Murphy,Yea,51
WA Patty Murray,Yea,51
KY Rand Paul,Nay,51
GA David Perdue,Nay,51
MI Gary C. Peters,Nay,51
OH Rob Portman,Nay,51
RI Jack Reed,Nay,51
ID James E. Risch,Nay,51
KS Pat Roberts,Nay,51
UT Mitt Romney,Nay,51
NV Jacky Rosen,Nay,51
SD Mike Rounds,Nay,51
FL Marco Rubio,Nay,51
VT Bernard Sanders,Yea,51
NE Ben Sasse,Nay,51
HI Brian Schatz,Yea,51
NY Charles E. Schumer,Yea,51
FL Rick Scott,Nay,51
SC Tim Scott,Nay,51
NH Jeanne Shaheen,Nay,51
AL Richard C. Shelby,Nay,51
AZ Kyrsten Sinema,Nay,51
MN Tina Smith,Yea,51
MI Debbie Stabenow,Nay,51
AK Dan Sullivan,Nay,51
MT Jon Tester,Nay,51
SD John Thune,Nay,51
NC Thom Tillis,Nay,51
PA Patrick J. Toomey,Nay,51
NM Tom Udall,Yea,51
MD Chris Van Hollen,Yea,51
VA Mark R. Warner,Nay,51
MA Elizabeth Warren,Yea,51
RI Sheldon Whitehouse,Nay,51
MS Roger F. Wicker,Nay,51
OR Ron Wyden,Yea,51
IN Todd Young,Nay,51
TN Lamar Alexander,Yea,52
WI Tammy Baldwin,Yea,52
WY John Barrasso,Yea,52
CO Michael F. Bennet,Yea,52
TN Marsha Blackburn,Yea,52
CT Richard Blumenthal,Yea,52
MO Roy Blunt,Yea,52
NJ Cory A. Booker,Yea,52
AR John Boozman,Yea,52
IN Mike Braun,Yea,52
OH Sherrod Brown,Yea,52
NC Richard Burr,Yea,52
WA Maria Cantwell,Yea,52
WV Shelley Moore Capito,Yea,52
MD Benjamin L. Cardin,Yea,52
DE Thomas R. Carper,Yea,52
PA Robert P. Casey Jr.,Yea,52
LA Bill Cassidy,Yea,52
ME Susan M. Collins,Yea,52
DE Christopher A. Coons,Yea,52
TX John Cornyn,Yea,52
NV Catherine Cortez Masto,Yea,52
AR Tom Cotton,Yea,52
ND Kevin Cramer,Yea,52
ID Mike Crapo,Yea,52
TX Ted Cruz,Yea,52
MT Steve Daines,Yea,52
IL Tammy Duckworth,Yea,52
IL Richard J. Durbin,Yea,52
WY Michael B. Enzi,Yea,52
IA Joni Ernst,Yea,52
CA Dianne Feinstein,Yea,52
NE Deb Fischer,Yea,52
CO Cory Gardner,Yea,52
NY Kirsten E. Gillibrand,Yea,52
SC Lindsey Graham,Yea,52
IA Chuck Grassley,Yea,52
CA Kamala D. Harris,Yea,52
NH Margaret Wood Hassan,Yea,52
MO Josh Hawley,Yea,52
NM Martin Heinrich,Yea,52
HI Mazie K. Hirono,Yea,52
ND John Hoeven,Yea,52
MS Cindy Hyde-Smith,Yea,52
OK James M. Inhofe,Yea,52
WI Ron Johnson,Yea,52
AL Doug Jones,Yea,52
VA Tim Kaine,Yea,52
LA John Kennedy,Yea,52
ME Angus S. King Jr.,Yea,52
MN Amy Klobuchar,Yea,52
OK James Lankford,Yea,52
VT Patrick J. Leahy,Yea,52
UT Mike Lee,Nay,52
GA Johnny Isakson,Yea,52
WV Joe Manchin III,Yea,52
MA Edward J. Markey,Yea,52
KY Mitch McConnell,Yea,52
AZ Martha McSally,Yea,52
NJ Robert Menendez,Yea,52
OR Jeff Merkley,Yea,52
KS Jerry Moran,Yea,52
AK Lisa Murkowski,Yea,52
CT Christopher Murphy,Yea,52
WA Patty Murray,Yea,52
KY Rand Paul,Nay,52
GA David Perdue,Yea,52
MI Gary C. Peters,Yea,52
OH Rob Portman,Yea,52
RI Jack Reed,Yea,52
ID James E. Risch,Yea,52
KS Pat Roberts,Yea,52
UT Mitt Romney,Yea,52
NV Jacky Rosen,Yea,52
SD Mike Rounds,Yea,52
FL Marco Rubio,Yea,52
VT Bernard Sanders,Yea,52
NE Ben Sasse,Yea,52
HI Brian Schatz,Yea,52
NY Charles E. Schumer,Yea,52
FL Rick Scott,Yea,52
SC Tim Scott,Yea,52
NH Jeanne Shaheen,Yea,52
AL Richard C. Shelby,Nay,52
AZ Kyrsten Sinema,Yea,52
MN Tina Smith,Yea,52
MI Debbie Stabenow,Yea,52
AK Dan Sullivan,Yea,52
MT Jon Tester,Yea,52
SD John Thune,Yea,52
NC Thom Tillis,Yea,52
PA Patrick J. Toomey,Nay,52
NM Tom Udall,Yea,52
MD Chris Van Hollen,Yea,52
VA Mark R. Warner,Yea,52
MA Elizabeth Warren,Yea,52
RI Sheldon Whitehouse,Yea,52
MS Roger F. Wicker,Yea,52
OR Ron Wyden,Yea,52
IN Todd Young,Yea,52
TN Lamar Alexander,Yea,53
WI Tammy Baldwin,Yea,53
WY John Barrasso,Yea,53
CO Michael F. Bennet,Yea,53
TN Marsha Blackburn,Nay,53
CT Richard Blumenthal,Yea,53
MO Roy Blunt,Yea,53
NJ Cory A. Booker,Nay,53
AR John Boozman,Yea,53
IN Mike Braun,Yea,53
OH Sherrod Brown,Yea,53
NC Richard Burr,Yea,53
WA Maria Cantwell,Yea,53
WV Shelley Moore Capito,Yea,53
MD Benjamin L. Cardin,Yea,53
DE Thomas R. Carper,Yea,53
PA Robert P. Casey Jr.,Yea,53
LA Bill Cassidy,Yea,53
ME Susan M. Collins,Yea,53
DE Christopher A. Coons,Yea,53
TX John Cornyn,Yea,53
NV Catherine Cortez Masto,Yea,53
AR Tom Cotton,Nay,53
ND Kevin Cramer,Yea,53
ID Mike Crapo,Yea,53
TX Ted Cruz,Yea,53
MT Steve Daines,Yea,53
IL Tammy Duckworth,Yea,53
IL Richard J. Durbin,Yea,53
WY Michael B. Enzi,Yea,53
IA Joni Ernst,Yea,53
CA Dianne Feinstein,Yea,53
NE Deb Fischer,Yea,53
CO Cory Gardner,Yea,53
NY Kirsten E. Gillibrand,Yea,53
SC Lindsey Graham,Yea,53
IA Chuck Grassley,Yea,53
CA Kamala D. Harris,Nay,53
NH Margaret Wood Hassan,Yea,53
MO Josh Hawley,Nay,53
NM Martin Heinrich,Yea,53
HI Mazie K. Hirono,Yea,53
ND John Hoeven,Yea,53
MS Cindy Hyde-Smith,Yea,53
OK James M. Inhofe,Yea,53
WI Ron Johnson,Yea,53
AL Doug Jones,Yea,53
VA Tim Kaine,Yea,53
LA John Kennedy,Nay,53
ME Angus S. King Jr.,Yea,53
MN Amy Klobuchar,Yea,53
OK James Lankford,Yea,53
VT Patrick J. Leahy,Yea,53
UT Mike Lee,Yea,53
GA Johnny Isakson,Nay,53
WV Joe Manchin III,Yea,53
MA Edward J. Markey,Nay,53
KY Mitch McConnell,Yea,53
AZ Martha McSally,Yea,53
NJ Robert Menendez,Yea,53
OR Jeff Merkley,Yea,53
KS Jerry Moran,Yea,53
AK Lisa Murkowski,Yea,53
CT Christopher Murphy,Yea,53
WA Patty Murray,Yea,53
KY Rand Paul,Yea,53
GA David Perdue,Yea,53
MI Gary C. Peters,Yea,53
OH Rob Portman,Yea,53
RI Jack Reed,Yea,53
ID James E. Risch,Yea,53
KS Pat Roberts,Yea,53
UT Mitt Romney,Yea,53
NV Jacky Rosen,Yea,53
SD Mike Rounds,Yea,53
FL Marco Rubio,Yea,53
VT Bernard Sanders,Nay,53
NE Ben Sasse,Yea,53
HI Brian Schatz,Yea,53
NY Charles E. Schumer,Yea,53
FL Rick Scott,Yea,53
SC Tim Scott,Yea,53
NH Jeanne Shaheen,Yea,53
AL Richard C. Shelby,Yea,53
AZ Kyrsten Sinema,Yea,53
MN Tina Smith,Yea,53
MI Debbie Stabenow,Yea,53
AK Dan Sullivan,Yea,53
MT Jon Tester,Yea,53
SD John Thune,Yea,53
NC Thom Tillis,Yea,53
PA Patrick J. Toomey,Yea,53
NM Tom Udall,Yea,53
MD Chris Van Hollen,Yea,53
VA Mark R. Warner,Yea,53
MA Elizabeth Warren,Nay,53
RI Sheldon Whitehouse,Yea,53
MS Roger F. Wicker,Yea,53
OR Ron Wyden,Yea,53
IN Todd Young,Yea,53
TN Lamar Alexander,Nay,54
WI Tammy Baldwin,Yea,54
WY John Barrasso,Nay,54
CO Michael F. Bennet,Yea,54
TN Marsha Blackburn,Nay,54
CT Richard Blumenthal,Yea,54
MO Roy Blunt,Nay,54
NJ Cory A. Booker,Yea,54
AR John Boozman,Nay,54
IN Mike Braun,Nay,54
OH Sherrod Brown,Yea,54
NC Richard Burr,Nay,54
WA Maria Cantwell,Yea,54
WV Shelley Moore Capito,Nay,54
MD Benjamin L. Cardin,Yea,54
DE Thomas R. Carper,Yea,54
PA Robert P. Casey Jr.,Yea,54
LA Bill Cassidy,Nay,54
ME Susan M. Collins,Nay,54
DE Christopher A. Coons,Yea,54
TX John Cornyn,Nay,54
NV Catherine Cortez Masto,Yea,54
AR Tom Cotton,Nay,54
ND Kevin Cramer,Nay,54
ID Mike Crapo,Nay,54
TX Ted Cruz,Nay,54
MT Steve Daines,Yea,54
IL Tammy Duckworth,Yea,54
IL Richard J. Durbin,Yea,54
WY Michael B. Enzi,Nay,54
IA Joni Ernst,Nay,54
CA Dianne Feinstein,Yea,54
NE Deb Fischer,Nay,54
CO Cory Gardner,Yea,54
NY Kirsten E. Gillibrand,Yea,54
SC Lindsey Graham,Nay,54
IA Chuck Grassley,Nay,54
CA Kamala D. Harris,Yea,54
NH Margaret Wood Hassan,Yea,54
MO Josh Hawley,Nay,54
NM Martin Heinrich,Yea,54
HI Mazie K. Hirono,Yea,54
ND John Hoeven,Nay,54
MS Cindy Hyde-Smith,Nay,54
OK James M. Inhofe,Nay,54
WI Ron Johnson,Nay,54
AL Doug Jones,Yea,54
VA Tim Kaine,Yea,54
LA John Kennedy,Nay,54
ME Angus S. King Jr.,Yea,54
MN Amy Klobuchar,Yea,54
OK James Lankford,Nay,54
VT Patrick J. Leahy,Yea,54
UT Mike Lee,Nay,54
GA Johnny Isakson,Nay,54
WV Joe Manchin III,Yea,54
MA Edward J. Markey,Yea,54
KY Mitch McConnell,Nay,54
AZ Martha McSally,Nay,54
NJ Robert Menendez,Yea,54
OR Jeff Merkley,Yea,54
KS Jerry Moran,Nay,54
AK Lisa Murkowski,Yea,54
CT Christopher Murphy,Yea,54
WA Patty Murray,Yea,54
KY Rand Paul,Yea,54
GA David Perdue,Nay,54
MI Gary C. Peters,Yea,54
OH Rob Portman,Nay,54
RI Jack Reed,Yea,54
ID James E. Risch,Nay,54
KS Pat Roberts,Nay,54
UT Mitt Romney,Nay,54
NV Jacky Rosen,Yea,54
SD Mike Rounds,Nay,54
FL Marco Rubio,Nay,54
VT Bernard Sanders,Yea,54
NE Ben Sasse,Nay,54
HI Brian Schatz,Yea,54
NY Charles E. Schumer,Yea,54
FL Rick Scott,Nay,54
SC Tim Scott,Nay,54
NH Jeanne Shaheen,Yea,54
AL Richard C. Shelby,Nay,54
AZ Kyrsten Sinema,Yea,54
MN Tina Smith,Yea,54
MI Debbie Stabenow,Yea,54
AK Dan Sullivan,Nay,54
MT Jon Tester,Yea,54
SD John Thune,Nay,54
NC Thom Tillis,Nay,54
PA Patrick J. Toomey,Nay,54
NM Tom Udall,Yea,54
MD Chris Van Hollen,Yea,54
VA Mark R. Warner,Yea,54
MA Elizabeth Warren,Yea,54
RI Sheldon Whitehouse,Yea,54
MS Roger F. Wicker,Nay,54
OR Ron Wyden,Yea,54
IN Todd Young,Nay,54
TN Lamar Alexander,Yea,55
WI Tammy Baldwin,Nay,55
WY John Barrasso,Yea,55
CO Michael F. Bennet,Nay,55
TN Marsha Blackburn,Yea,55
CT Richard Blumenthal,Yea,55
MO Roy Blunt,Not Voting,55
NJ Cory A. Booker,Nay,55
AR John Boozman,Yea,55
IN Mike Braun,Nay,55
OH Sherrod Brown,Nay,55
NC Richard Burr,Not Voting,55
WA Maria Cantwell,Nay,55
WV Shelley Moore Capito,Yea,55
MD Benjamin L. Cardin,Nay,55
DE Thomas R. Carper,Yea,55
PA Robert P. Casey Jr.,Nay,55
LA Bill Cassidy,Yea,55
ME Susan M. Collins,Yea,55
DE Christopher A. Coons,Yea,55
TX John Cornyn,Yea,55
NV Catherine Cortez Masto,Nay,55
AR Tom Cotton,Yea,55
ND Kevin Cramer,Yea,55
ID Mike Crapo,Yea,55
TX Ted Cruz,Yea,55
MT Steve Daines,Nay,55
IL Tammy Duckworth,Nay,55
IL Richard J. Durbin,Nay,55
WY Michael B. Enzi,Not Voting,55
IA Joni Ernst,Yea,55
CA Dianne Feinstein,Yea,55
NE Deb Fischer,Yea,55
CO Cory Gardner,Yea,55
NY Kirsten E. Gillibrand,Nay,55
SC Lindsey Graham,Yea,55
IA Chuck Grassley,Yea,55
CA Kamala D. Harris,Nay,55
NH Margaret Wood Hassan,Yea,55
MO Josh Hawley,Yea,55
NM Martin Heinrich,Nay,55
HI Mazie K. Hirono,Nay,55
ND John Hoeven,Yea,55
MS Cindy Hyde-Smith,Not Voting,55
OK James M. Inhofe,Yea,55
WI Ron Johnson,Yea,55
AL Doug Jones,Yea,55
VA Tim Kaine,Nay,55
LA John Kennedy,Yea,55
ME Angus S. King Jr.,Yea,55
MN Amy Klobuchar,Nay,55
OK James Lankford,Yea,55
VT Patrick J. Leahy,Nay,55
UT Mike Lee,Nay,55
GA Johnny Isakson,Yea,55
WV Joe Manchin III,Yea,55
MA Edward J. Markey,Not Voting,55
KY Mitch McConnell,Yea,55
AZ Martha McSally,Yea,55
NJ Robert Menendez,Yea,55
OR Jeff Merkley,Nay,55
KS Jerry Moran,Yea,55
